filename,itemID,taskID,text
12,2,1,"Shanling UA3　定価:10800円

3.5mm、4.4mm接続が可能になります。
使用年月は約1年で、商品が傷が付かないように乾燥剤入のケースに入れて保存しております。

こちらは、eイヤホンで購入したものになります。

良ければ、ご購入を検討していただけると幸いです。

AKM社製の最新鋭DACチップ AK4493SEQ｜二つのRicore社製RT6863 OP-アンプ

ボリュームコントロールボタン搭載｜高精度-低位相雑音クロック搭載

超低ノイズのヘッドホン出力｜バランス接続時 最大210mWの高出力設計

768kHz/32bit、DSD512までのファイル形式に対応｜3.5mm+4.4mm出力端子"
12,2,2,"Shanling UA3　定価:10800円

3.5mmおよび4.4mmの両方の接続が可能です。
使用期間は約1年で、商品が傷が付かないように乾燥剤入のケースに入れて丁寧に保存しております。

こちらは、eイヤホンで購入したものになります。

もしご興味がありましたら、ご購入を検討していただけると幸いです。

AKM社製の最新鋭DACチップ AK4493SEQ｜二つのRicore社製RT6863 OP-アンプ

ボリュームコントロールボタン搭載｜高精度-低位相雑音クロック搭載

超低ノイズのヘッドホン出力｜バランス接続時 最大210mWの高出力設計

768kHz/32bit、DSD512までのファイル形式に対応｜3.5mm+4.4mm出力端子"
12,2,4,"Shanling UA3は、その洗練されたデザインと優れた音質で、オーディオ愛好者の間で非常に人気の高いポータブルDAC/アンプです。高性能なDACチップとアンプ回路を搭載しており、スマートフォンやパソコンと接続するだけで、ハイレゾ音源を余すことなく楽しむことができます。コンパクトながらも堅牢な作りで、持ち運びに便利です。

外出先でも高品質な音楽を楽しみたい方に最適です。また、多様な接続オプションを提供しており、幅広いデバイスに対応しています。音楽の細部までしっかりと再現し、ダイナミックでクリアなサウンドをお届けします。

パッケージの内容には、UA3本体の他、各種ケーブルも含まれています。使用感はほとんどなく、非常に良好な状態です。

興味を持たれた方は、ぜひこの機会にShanling UA3を手に入れて、音楽の世界をさらに深めてみてください。ご質問があれば、お気軽にお問い合わせください。"
24,1,1,"beats studio(2013)の有線ヘッドホンです。
有線のためワイヤレスでの接続には対応しておりません

大きな傷などはなく、使用回数もあまり多くはないため比較的きれいな状態で保存されているかと思います。
　
またイヤーパッドは純正品ではなく自分で一度交換をしており、その後ほとんど使用していないため新品同様です。

有線ケーブルのさし方によっては片耳が聞こえづらいため、音を鳴らしながらケーブルを回していただくと再び聞こえるようになります。

付属品は純正のケースと優先ケーブルのみです。
箱やACアダプタ、microUSBケーブルは付属しません。


"
24,1,2,"beats studio(2013)の有線ヘッドホンです。
有線のためワイヤレスでの接続には対応しておりません

大きな傷などはなく、使用回数もあまり多くはないため比較的きれいな状態で保存されているかと思います。
検品、保存は素人なためその点はご了承ください。
　
またイヤーパッドは純正品ではなく自分で一度交換をしており、その後ほとんど使用していないため新品同様です。

有線ケーブルの接続により片耳の音が聞こえづらい場合がありますが、ケーブルを回して調整すれば解消します。

付属品は純正のケースと優先ケーブルのみです。
箱やACアダプタ、microUSBケーブルは付属しません。


"
24,1,4,"ご覧いただきありがとうございます。こちらは「Beats Studio by Dr.Dre」ヘッドフォンです。音楽愛好家の皆様にぜひ体験いただきたい高品質のオーディオ機器です。

このBeats Studioは、重低音から高音域までバランスの取れたクリアなサウンドが特徴です。ノイズキャンセリング機能を搭載しているため、周囲の雑音を遮断し、集中して音楽に没頭できます。長時間の使用でも耳が疲れにくい快適な装着感にも配慮されています。

状態は非常に良好で、目立った傷や汚れはありません。付属品もすべてそろっており、すぐにお使いいただける状態です。また、Beatsならではのスタイリッシュなデザインが、ファッションの一部としても魅力的です。

通勤や自宅でのリラックスタイムに最適なこのヘッドフォンを、ぜひこの機会にお求めください。ご不明点がございましたら、お気軽にお問合せください。お待ちしております。"
24,2,1,"sony wf-1000xm（2019年発売）

イヤホンの充電ケースには傷などはありません。
ただし、イヤホン自体には細かな傷があります。

こちらの商品は片耳だけでの使用が可能ですが、左右どちらかのイヤホンは不具合によりその機能が失われております。

付属品として、イヤーピースはすべてそろっております。箱などそのほかのものについては付属しておりません。

連続稼働時間〇時間"
24,2,2,"sony wf-1000xm（2019年発売）

イヤホンの充電ケースには傷などはありません。
イヤホン本体には若干の使用感や細かな傷がありますが、使用には問題ありません。

こちらの商品は片耳だけでの使用が可能ですが、左右どちらかのイヤホンは不具合によりその機能が失われております。

付属品は全てのイヤーピースが揃っていますが、箱などのその他のものは付属しておりません。

連続稼働時間〇時間"
24,2,4,こちらは、Sonyの高品質なワイヤレスイヤホンです。音楽や通話を楽しむ際に最適なアイテムです。ノイズキャンセリング機能が搭載されており、外部の雑音をしっかりとカットしてくれますので、クリアな音質を体験できます。Bluetooth接続により、煩わしいケーブルなしで快適に使用できます。また、長時間のバッテリー持ちが特徴で、一度の充電で長時間音楽を楽しむことが可能です。軽量でコンパクトなデザインは使い勝手が良く、持ち運びも簡単です。通勤や通学、スポーツ時など、様々なシーンで活躍すること間違いありません。イヤホン本体はもちろん、オリジナルケースも付属していますので、紛失しにくく、保管も安心です。使用頻度は少なく、状態も非常に良好です。お探しの方は、ぜひこの機会にお試しください。
13,1,1,"NEBULA Capsule ll

「おすすめポイント」

・小型プロジェクターで持ち運びが楽

・オートフォーカス機能だからピントを合わせる必要がない

・Bluetooth機能でケータイやパソコンからミラーリング対応

・Android TV掲載でNetflixからTVerなど3,600以上のアプリを楽しめる

・2.5時間もつバッテリーだから屋外でも楽しめる

・ホームシアター用のモデルな為、プロジェクター本体の音が気にならずに映画を鑑賞できる


「備品」
リモコン・説明書・充電コード・箱付き
※保証などのサポートは付きません

「動作確認」
初期化済み
動作確認済みで問題なく機能

「本体の状態」
目立った傷やバグなどないが、購入から2年経つため中古品として、使用感が気にならない方にご案内させて頂ければと思います。

配送の際は本体付属の箱に入れ丁重に保護させて頂きますので、ご安心して頂ければと思います。

追加気になる点などありましたら、お気軽にご連絡ください。

まだ新しい機種の商品ですので、大幅な値引きは検討しておりません。

"
13,1,2,"NEBULA Capsule ll

「おすすめポイント」

・500ml缶サイズの小型プロジェクターだからコンパクトで持ち運びも楽

・オートフォーカス機能だからピントを合わせる必要がない

・Bluetooth機能でケータイやパソコンからミラーリング対応

・600以上のアプリから選べ、大人から子供までこれ一台で楽しめる

・2.5時間持続するバッテリー搭載で、屋外で映画鑑賞も楽しめる

・スピーカー使用も可能だから、本体の機械音に邪魔されず鑑賞を楽しめる


「備品」
リモコン・説明書・充電コード・箱付き
※保証などのサポートは付きません


「本体の状態」
購入から2年経過、既存データ消去済み

目立った傷や動作不良なく良好な状態ですが、中古品であることをご理解いただける方におすすめします。

配送の際は本体付属の箱に入れ丁重に保護させて頂きますので、ご安心して頂ければと思います。

追加気になる点などありましたら、お気軽にご連絡ください。

まだ新しい機種の商品ですので、大幅な値引きは検討しておりません。

"
13,1,4,"ご覧いただきありがとうございます。今回出品するのは、ネブラの高機能プロジェクターです。このプロジェクターは、鮮明で色鮮やかな映像を楽しむことができ、ホームシアターのような体験を提供します。最新技術を搭載しており、コンパクトながらも高性能で、さまざまな用途に対応可能です。映画鑑賞やプレゼンテーション、家庭でのゲームプレイなど、多岐にわたるシーンで活躍します。

状態は非常に良好で、ほとんど使用していません。そのため、買ったばかりのような新品同様の品質を保っています。付属品も全て揃っており、すぐにお使いいただけます。シンプルでスタイリッシュなデザインなので、どんなインテリアにも馴染みます。

この機会にぜひ、ご家庭のエンターテインメント環境をグレードアップしてみませんか。ご質問がございましたらお気軽にお問い合わせください。どうぞよろしくお願いいたします。"
13,2,1,"海外版　シュルレアリズムに代表する画家ダリの画集

700ページ以上に渡るインタビューや舞台裏エピソードから作品の数々

ダリ初期の作品から未公開のスケッチまで
ダリが生涯描き続けた名画からスケッチブックに描かれたラフ画まで

持ち運べるサイズ感で日常からインスピレーションを

サイズ違いも発行されている為、サイズ感に抵抗感がある方はそちらをおすすめします

出版社はTASCHENだけあり、インテリアとして申し分無いデザインがおすすめです

「状態」
新品未使用に近い
ほぼインテリアとして使用していた為、目立った傷などありません

ペットや室内での喫煙など、セカンドブックならではの臭いもありません

気になる点がありましたら、お気軽にご連絡ください

"
13,2,2,"海外版　シュルレアリズムに代表する画家ダリの画集

700ページ以上にわたるインタビューや舞台裏のエピソード、数々の作品を収録

ダリ初期の作品から未公開のスケッチまで幅広い作品集

ダリが生涯描き続けた名画からスケッチブックに描かれたラフ画まで

コンパクトなサイズ感(A3)で持ち運びも可能

A5サイズでも出版されている為、読みずらさを感じる方はそちらをおすすめします

出版社はTASCHENだけあり、インテリアとして申し分無いデザインがおすすめです

「状態」
新品同様
ほぼインテリアとして使用していた為、目立った傷などありません

ペットや室内での喫煙など、セカンドブックならではの臭いもありません

気になる点がありましたら、お気軽にご連絡ください

"
13,2,4,"こちらは、シュルレアリスムの巨匠、サルバドール・ダリの作品集です。ダリの特異な美的感覚と卓越した技術を余すことなく収めた一冊となっています。彼の代表作である「記憶の固執（柔らかい時計）」や「蝶と天空の幻影」など、名高い作品が美麗なカラー図版で楽しめます。また、各作品に対する解説も充実しており、ダリの世界観を深く理解することができます。美術愛好家はもちろん、ダリに興味を持つすべての方におすすめです。

本書の状態は非常に良好で、ページの折れや汚れはほとんど見られません。保管も注意深く行っており、カバーの擦れなども最小限に抑えられています。自宅でじっくりと鑑賞するのに最適な一冊です。この機会に是非、ダリの魅惑的な世界を手に取ってみてください。"
3,1,1,こちらは10年程前にユニバーサルスタジオジャパンで購入した筆箱です。お腹の部分がチャックになっていて、ペンや消しゴム、修正テープなどさまざまなものを収納できます。使用感はありますが、目立った汚れはなく、定期的に洗濯もしていたので、比較的綺麗かと思います。
3,1,2,こちらは10年程前にユニバーサルスタジオジャパンで購入した筆箱です。お腹の部分がチャックになっていて、ペンや消しゴム、修正テープなどさまざまなものを収納できます。使用感はありますが、目立った汚れはなく、定期的に洗濯もしていたので、比較的綺麗かと思います。
3,1,4,"ご覧いただきありがとうございます。こちらはスヌーピーのデザインが施された筆箱です。シンプルで可愛いスヌーピーのイラストが、毎日の学習や仕事に楽しさを加えてくれることでしょう。コンパクトながらも必要な文房具をしっかり収納できる実用性も兼ね備えています。

材質は耐久性のある素材を使用しており、長期間の使用にも適しています。内側には便利な仕切りが付いており、ペンや鉛筆、消しゴムなどをすっきりと整理整頓できます。また、ファスナーがスムーズに開閉でき、出し入れがしやすい仕様になっています。

スヌーピーファンの方や、可愛い雑貨をお好みの方には特におすすめの商品です。一度使えば、その便利さとデザインの良さに満足していただけること間違いありません。ぜひこの機会にご検討くださいませ。

ご質問がございましたら、お気軽にお問い合わせください。よろしくお願いいたします。"
3,2,1,"こちらは4年前に購入したものです。
特に目立った汚れはなく、綺麗です。
メッシュ素材なので、特に夏のシーズンにおすすめです。

色味は写真より少し落ち着いているので、どの服にも合わせやすくなっています。
"
3,2,2,"こちらは4年前に購入したものです。
特に目立った汚れはなく、綺麗です。
メッシュ素材で通気性が良く、特に夏のシーズンに最適です。

色味は写真より少し落ち着いているので、どの服にも合わせやすくなっています。
"
3,2,4,"こちらの商品は、THE NORTH FACEのキャップです。シンプルながらも洗練されたデザインが特徴で、アウトドアからカジュアルな日常使いまで幅広く活躍してくれます。高品質な素材を使用しており、長時間の着用でも快適さが持続します。また、強い日差しから頭部を守るのに適しているため、これからの季節にもぴったりです。

このキャップの色は、どんなコーディネートにも合わせやすい万能カラーです。フロントにはTHE NORTH FACEのロゴが上品に刺繍されており、一目で高品質なブランドであることが分かります。サイズはフリーサイズで、どなたでもフィットしやすい仕様です。

使用回数は少なく、目立った汚れや傷も見受けられません。購入することで、新品同様の品質をお楽しみいただけます。機能とデザイン性を兼ね備えたこのTHE NORTH FACEのキャップを、ぜひお試しください。商品の到着後は丁寧に梱包してお届けいたしますので、ご安心してご購入いただけます。"
8,1,1,"1年ほど使用していますので、使用感はあります。
素材は合皮なので持ち手部分に若干ひび割れがありますが、持ち手の裏側なのでそれほど目立ちません。


1か所傷がありますが、パッと見た時には目立たない箇所にあるので気にならないと思います。

サイズはA5サイズのノートが入るくらいです。マチがあるので500mlのペットボトルや傘なども入るので、普段のお出かけに使いやすいです。

上部にジッパーがあるので、中身が見えないようにできます。ポケットは4か所あるので、物を分けやすいです。

"
8,1,2,"1年ほど使用していますので、使用感はあります。
素材は合皮なので持ち手部分に若干ひび割れがありますが、裏側なのでそれほど目立ちません。


1cm程度の傷が1カ所ありますが、目立たない箇所にあるので気にならないと思います。

A5サイズのノート、500mlのペットボトルや傘も入るマチ付きで、普段のお出かけに使いやすいです。

上部にジッパーがあるので、中身が見えないようにできます。ポケットは4か所あるので、物を分けやすいです。

"
8,1,4,"こちらの商品は、高品質な素材を使用したエレガントなデザインのバッグです。落ち着いた色合いとシンプルなシルエットが特徴で、どんなスタイルにも合わせやすいのが魅力です。内部は広々としており、日常の必需品やちょっとしたお出かけに必要なアイテムをしっかり収納することができます。ポケットも多く、整理整頓がしやすい設計になっています。ハンドル部分には、手に優しい質感のレザーが使用されており、持ち運びも快適です。

このバッグは、オフィスカジュアルから普段使いまで幅広いシーンで活躍すること間違いなしです。状態は非常に良好で、ほとんど使用感はありません。大切に使っていただける方にぜひお譲りしたいと思っています。どうぞ、この機会にご検討ください。お問い合わせや詳細な情報が必要な場合は、お気軽にメッセージをお送りください。"
8,2,1,"20年程使用しているので、使用感はありますがカケなどはありません。プリント部分は剥げている箇所が多いです。

サイズは直径15cmでケーキなどのデザートやちょっとしたおかずを出す際に便利です。

割れにくい素材の食器なので、一生ものとして長く使用できるお皿です。小さな子供でも安心して使うことができます。
"
8,2,2,"20年程使用しているので使用感はありますがカケなどはなく、まだ十分に使用可能です。

プリント部分には剥げが目立ちますが、機能には問題ありません。

サイズは直径15cmでケーキなどのデザートやちょっとしたおかずを盛りつけるのに便利です。

割れにくい素材の食器なので、一生ものとして長く使用できるお皿です。小さなお子様でも安心して使うことができます。
"
8,2,4,"ご覧いただきありがとうございます。こちらはシンプルでありながら洗練されたデザインが特徴の皿です。落ち着いた色合いと滑らかな質感が、毎日の食事を特別なひとときに演出します。素材は高品質な陶器製で、耐久性にも優れています。また、そのシンプルなデザインはどんな食卓にも調和し、料理をより一層引き立ててくれます。

サイズは直径約〇〇cm、高さ約〇〇cmで、適度な大きさがあり、主菜やサラダ、デザートなどさまざまな料理にご利用いただけます。家庭用として日常的に使うのはもちろん、来客時や特別な日の演出にも最適です。電子レンジや食洗機にも対応しており、お手入れも簡単です。

ぜひこの機会に、上質なデザインと使いやすさを兼ね備えたこの皿をお試しください。お料理の時間がより豊かで楽しいものになること間違いありません。ご購入をお待ちしております。"
18,1,1,"三浦哲哉著
「自炊者になるための26週」（帯付き）です。
新刊で購入し、一度読んだのみですので、状態は良いと思います。

話題の書籍です。
秋の読書にいかがでしょうか。
"
18,1,2,"三浦哲哉著
「自炊者になるための26週」（帯付き）です。
新刊で購入し、一度読んだのみですので、状態は非常に良好です。

現在、話題となっている一冊です。
秋の読書にいかがでしょうか。
"
18,1,4,"こちらの商品『自炊者になるための26週』は、自炊を始めたいと考えている方に最適なガイドブックです。全26週にわたるプログラム形式で、自炊のスキルを段階的に身につける手助けをします。初心者でも無理なく続けられるよう、基本的な調理方法から応用テクニックまで丁寧に解説されています。

また、おすすめのレシピや食材の選び方、保存方法といった実践的な情報も満載です。食費を節約したい方や健康的な食生活を送りたい方に特におすすめです。忙しい日常でも実践できる簡単なメニューも多数掲載されていますので、忙しい現代人にもぴったりの一冊です。

書店で購入するよりもお得な価格でご提供いたしますので、ぜひご検討ください。商品は丁寧に保管しており、状態も非常に良好です。ご購入いただいた方には、迅速に発送いたします。自炊生活をスタートするこの機会に是非ご利用ください。"
18,2,1,"navibook NB200
新品未使用品です

AI搭載のノイズキャンセリング機能により、ビジネスシーン、プライベート、どんな場所でも快適に使用することができます。

スマートフォンに接続し、音声によってアプリを利用できるなど便利に活用が可能です。"
18,2,2,"navibook NB200
新品・未使用品のため、状態は良好です。

AI搭載のノイズキャンセリング機能で、周囲の雑音をシャットアウト。ビジネスシーンやプライベートでも快適に利用できます。

スマートフォンと連携し、音声操作でアプリを利用できるため、手間いらずで便利です。"
18,2,4,ご覧いただきありがとうございます。こちらは「navibook nb200 ノイズキャンセリングイヤホン」です。高音質と快適な装着感を両立したイヤホンで、長時間の使用でも疲れにくく設計されています。特に注目ポイントは、優れたノイズキャンセリング機能です。外部の雑音を効果的に遮断し、クリアな音質で音楽や通話を楽しめます。さらに、軽量設計で持ち運びが容易。通勤・通学や旅行など、さまざまなシーンで活躍します。約1年間使用しましたが、動作に問題はなく、目立つ傷や汚れもありません。イヤホン本体と付属の充電ケーブルをお届けいたします。音楽好きの方や集中した環境で仕事や勉強をしたい方におすすめの一品です。この機会にぜひお試しください。ご不明点があればお気軽にお問い合わせください。
14,1,1,
14,1,2,
14,1,4,
14,2,1,"グッチのサンダルです。
サイズは24㎝です。
夏らしいさわやかな水色で、グッチのエレガントなロゴがアクセントになっています。
とてもきれいな状態で、傷や汚れはありません。
"
14,2,2,"グッチのサンダルです。
サイズは24㎝です。
夏らしいさわやかな水色に、グッチのエレガントなロゴが映える、スタイリッシュな一品です。
新品同様の美品で、傷や汚れはありません。
"
14,2,4,"グッチのオシャレなサンダルをお探しの方におすすめの商品です。上質な素材と洗練されたデザインが特徴のこのサンダルは、カジュアルからエレガントなスタイルまで幅広く対応できるアイテムです。アッパー部分にはグッチのロゴがあしらわれており、高級感が漂います。

履き心地も考慮されており、長時間の使用でも足に負担がかかりにくい設計です。アウトソールは滑りにくく、安全な歩行をサポートします。また、シンプルながらもモダンなデザインは、流行に左右されないタイムレスな魅力があります。

使用回数は少なく、目立った傷や汚れもないため、ほぼ新品同様の状態です。元箱や付属品も全て揃っていますので、プレゼントとしても最適です。グッチのアイテムを手に入れる絶好の機会ですので、この機会をお見逃しなく。

詳細なサイズや色味については写真をご参照ください。不明点がございましたら、お気軽にお問い合わせください。"
15,1,1,"ベルルッティのクラッチバッグです。
4～5回使用しました。
購入先は正規店にて購入。角すれが若干ありますが新品に近い状態です。"
15,1,2,"高級ブランド、ベルルッティのクラッチバッグです。
使用回数は4〜5回です。
正規店で購入したもので、角に若干のスレがありますが、全体的には新品同様の美しい状態です。"
15,1,4,こちらはベルルッティのクラッチバッグです。一流のレザー製品で知られるベルルッティが手掛けたこのクラッチバッグは、シンプルながらも洗練されたデザインが特徴です。上質なレザーを用いたボディは、使い込むほどに美しい風合いが増していきます。日常使いはもちろん、特別なシーンにも適した一品です。内側には複数の収納スペースがあり、スマートフォンや鍵、カードケースなど必需品をしっかりと整理できます。外観の状態も良好で、大きな傷や汚れは見当たりません。ハンドストラップが付いており、持ち運びにも便利です。ベルルッティのロゴが刻印されたシンプルなデザインは、エレガントさとスタイリッシュさを併せ持ち、持つ人の魅力を引き立てます。ビジネスシーンやフォーマルな場面で洗練された印象を与えるこのクラッチバッグをぜひ手に取ってください。
15,2,1,"ルイヴィトンのダミエ柄のキーケースです。
色は黒色です。
3～4年使っているのでかなり使用感はありますが、まだまだ使えると思います。
正規店で購入していますのでご安心ください。"
15,2,2,"ルイヴィトンのダミエ柄のキーケースです。
色は黒色です。
3～4年使用していますが、まだまだ良好な状態です。
正規店購入の確実に本物ですので、安心してご購入いただけます。"
15,2,4,ルイヴィトンのシグネチャーであるエレガントなデザインと高品質な素材を兼ね備えたキーケースをご紹介します。このキーケースは、シンプルでありながらも洗練されたデザインが特徴で、毎日の使用に最適です。ルイヴィトンのロゴがエンボス加工された上質なレザーは、耐久性と美しさを兼ね備えており、長く愛用いただけます。6連のキーホルダーは鍵をまとめて収納できるため、利便性も抜群です。スナップボタンで開閉するため、簡単にアクセスでき、鍵をしっかりと保護します。また、コンパクトなサイズなので、ポケットやバッグにすっぽり収まります。オフィスや日常のスタイルにシックなアクセントを加え、このキーケースは贈り物としても最適です。ルイヴィトンの優雅さと実用性を持つこのキーケースは、あなたの日常をより快適にしてくれることでしょう。状態も非常に良好で、こまめに手入れされていたため、目立った傷や汚れはございません。この機会にぜひ、お求めください。
5,1,1,"１年前に店舗で購入した商品になります。
通常使用に伴う、財布表面の細かい傷などはあります。
使用にあたって困るような破れ等はありません。

以下、商品の素材等の説明になります。

素材：牛革
重さ：220g
サイズ：幅20.5 x 高10 x マチ2 cm

必要であれば、財布内部や気になられる箇所の写真も掲載いたしますので、お気軽にお声掛けください。

"
5,1,2,"こちらの商品は１年前に店舗で購入いたしました。
通常使用に伴う、財布表面の細かい傷などはありますが、使用にあたって困るような破れ等はありません。

以下、商品の素材等の説明になります。

素材：牛革
重さ：220g
サイズ：幅20.5 x 高10 x マチ2 cm

必要であれば、財布内部や気になられる箇所の写真も掲載いたしますので、お気軽にお声掛けください。

"
5,1,4,"タケオキクチの長財布をご紹介いたします。シンプルで洗練されたデザインは、無駄を一切排除し、持つ人のセンスを引き立てます。この財布は、上質な革を使用しており、手に取るたびに質感の良さを実感できる一品です。落ち着いたカラーリングは、ビジネスシーンからカジュアルまであらゆる場面に馴染み、性別を問わずお使いいただけます。

内部には多くの収納ポケットがあり、カードや小銭、紙幣をしっかりと整理して収納できます。また、スリムな造りながらも機能性を兼ね備えており、スマートに持ち運べるのも魅力です。ブランドロゴがさりげなくあしらわれており、高級感を漂わせています。

状態も非常に良好で、大切に使用していただける方にぜひお譲りしたいと考えています。長く愛用できるアイテムをお探しの方、この機会にタケオキクチの長財布をぜひお求めください。お取引を楽しみにしております。"
5,2,1,"こちらの商品は５年前に公式サイトから購入したものになります。
使用によりレザーは劣化しておりますが、文字盤部分については保護フィルムを貼っていたため、目立った傷等はありません。正常に動作しており、時間の遅れ等もありませんでした。

現在電池が切れているため、お手数をおかけしますが購入者の方で電池交換をお願いいたします。

本体サイズ：直径34mm
ベルト素材：牛
色：本体　シルバー、針　ブルー"
5,2,2,"こちらの商品は５年前に公式サイトから購入したものになります。
使用によりレザーは劣化しておりますが、文字盤は保護フィルムを貼っていたため、目立った傷等はありません。正常に動作しており、時間の遅れもありませんでした。

現在電池が切れているため、お手数をおかけしますがご購入者様で電池交換をお願いいたします。

本体サイズ：直径34mm
ベルト素材：牛
色：本体　シルバー、針　ブルー"
5,2,4,"こちらはダニエル・ウェリントンの腕時計です。シンプルでありながら洗練されたデザインが特徴の一品で、ビジネスシーンからカジュアルな場面まで幅広く活躍します。シルバーのケースとブラックのレザーバンドが調和し、上品さを引き立てています。文字盤のシンプルなデザインは視認性が高く、日常使いにも最適です。

使用による細かなキズはありますが、全体的に良好な状態を保っています。バッテリーも最近交換済みで、すぐにお使いいただけます。ダニエル・ウェリントン特有のエレガントな装いを、ぜひこの機会に体験してみてください。ご不明な点がございましたら、お気軽にお問い合わせください。迅速丁寧に対応させていただきます。"
19,1,1,"上橋菜穂子さんの初の文庫本です。
エスニックな背景のファンタジーを多く書く作家さんですが、これは和風テイストにできています。
小夜という家族を失い、訳あって村はずれに住む少女と、妖狐であり、呪者に縛られている野火との出会いと成長、冒険物語です。
ちょっとしたときにすぐ読み終えられる長さなので、旅のお供などに最適です。"
19,1,2,"上橋菜穂子さんの初の文庫本です。
エスニックな背景のファンタジーに定評のある作家さんですが、これは和風テイストにできています。
家族を失った少女・小夜と、呪者に縛られた妖狐・野火の出会いと成長、そして冒険を描いた物語です。

短編ですぐ読み終えられる長さなので、隙間時間や旅のお供などに最適です。"
19,1,4,"上橋菜穂子著「狐笛のかなた」、文庫本です。本書は、美しい日本の里山を舞台に、狐の霊と少女の友情を描いた感動のファンタジー小説です。優れたストーリーテリングと緻密な描写が特徴で、数多くの読者を魅了してきました。上橋菜穂子さんの作品は、子供から大人まで幅広い層に愛されており、その中でも特に人気のある一冊です。

本商品は状態も良好で、ページに折り目や書き込みはなく、表紙・背表紙ともに目立った傷や汚れはございません。中古品ではありますが、丁寧に保管されていたため、新品に近い状態を保っています。

落ち着いた文学作品をお探しの方、また上橋菜穂子さんのファンの方には必見のアイテムです。この機会にぜひお手元にどうぞ。ご不明な点や気になる点がございましたら、お気軽にお問い合わせください。"
19,2,1,"２００６年に米国に滞在中にスターバックスで初めて購入しました。カップとソーサーの裏側に刻印があります。内側の青い塗装は少し光沢がある仕様になっています。
２０年近くほぼ毎日使用しているカップです。持ち手近くの外側が少しけています。使用には特に問題はありません。
ソーサーはキレイなままです。

キッチン用品の断捨離をするのでお気に入りですが、手放すことにしました。古さと最早手に入らないであろうレア度に価値を感じてくださる方にお届けしたいです。"
19,2,2,"２００６年に米国に滞在中にスターバックスで初めて購入しました。カップとソーサーの裏側に刻印があります。内側の青い塗装は少し光沢がある仕様になっています。
２０年近くほぼ毎日愛用しているカップです。持ち手近くの外側が１㎝ほど少し欠けています。使用に問題はありません。
ソーサーはキレイなままです。

キッチン用品の断捨離をするのでお気に入りですが、手放すことにしました。古さと最早手に入らないであろうレア度に価値を見出してくださる方にお届けしたいです。"
19,2,4,"スターバックスのカップ＆ソーサーを出品いたします。この商品は2004年に購入したもので、その独特なデザインと高品質な作りから、長年にわたって愛されてきました。スターバックスファンやコレクターの方には特におすすめです。

カップとソーサーは、どのような食卓にも調和し、コーヒータイムを一層贅沢なひとときにしてくれます。高級感あふれるデザインが、毎日のティータイムを特別なものに演出してくれるでしょう。カラーはシンプルながらも上品な仕上がりとなっており、他の食器とも合わせやすいため、普段使いから特別な場面まで幅広く活躍します。

購入後は大切に保管していたため、状態は非常に良好です。目立った傷や汚れもなく、清潔感があります。商品写真をご参考に、ご安心してご検討いただければと思います。

ぜひこの機会に、あなたのスターバックスコレクションに加えてみてはいかがでしょうか。ご質問や詳細な情報が必要な場合はお気軽にお問い合わせください。お待ちしております。"
9,1,1,"ポレーヌのオンラインストアで購入したバッグです。

左右に施された柔らかな曲線とプリーツによるシグニチャーフォルムが特徴。

エディション　トープ　テクスチャード

サイズ：20.5×17×9センチ
重さ:440ｇ
調節可能なショルダーストラップ、長さ:132センチ

バッグポケット
内ポケット
マグネットクロージャー

素材:カーフレザー

ハンドバッグ、ショルダーバッグ、クロスボディで使用可。

お出かけの際、大切に使っていたものなので、目立った汚れや傷はなく、美品です。

薄いベージュカラーで、幅広いファッションに合うかと思います。

購入した際の袋やギャランティカードも同封します。
正規品です。

"
9,1,2,"ポレーヌの正規オンラインストアで購入したバッグです。

左右に施された柔らかな曲線とプリーツによるシグニチャーフォルムが特徴。

エディション　トープ　テクスチャード

サイズ：20.5×17×9センチ
重さ:440ｇ
調節可能なショルダーストラップ、長さ:132センチ

バッグポケット
内ポケット
マグネットクロージャー

素材:カーフレザー

ハンドバッグ、ショルダーバッグ、クロスボディで使用可。

大切に使っていたものなので、目立った汚れや傷はほとんどなく、美品です。

薄いベージュカラーで、幅広いファッションに合うかと思います。

購入時の専用袋やギャランティカードも同封いたします。

"
9,1,4,"こちらはポレーヌのバッグです。シンプルかつエレガントなデザインが特徴で、どんなコーディネートにも合わせやすいアイテムとなっています。高級感あふれる素材感と細部にまでこだわった仕上げは、ポレーネの品質の高さを物語っています。カラーは落ち着いたブラウンで、季節を問わず活躍すること間違いありません。

収納力も抜群で、普段使いから特別な日の装いまで幅広く対応。内側には複数のポケットがあり、小物の整理整頓も簡単です。また、ショルダーストラップが付属しており、手持ちと肩掛けの両方で使用可能です。機能性とデザイン性を兼ね備えたこのバッグは、日常使いにぴったりです。

使用頻度も少なく、目立った傷や汚れもありません。大切に扱っておりましたので、状態は非常に良好です。ぜひ、この機会にポレーヌのバッグをお手元に迎え入れてください。お洒落で機能的な日常を実現する逸品です。"
